country,Date,Adj Close,cases
IT,2019-07-19,18,0
IT,2019-07-20,16,0
IT,2019-07-21,19,0
IT,2019-07-22,21,0
IT,2019-07-23,18,0
IT,2019-07-24,23,0
IT,2019-07-25,18,0
IT,2019-07-26,28,0
IT,2019-07-27,21,0
IT,2019-07-28,14,0
IT,2019-07-29,22,0
IT,2019-07-30,20,0
IT,2019-07-31,18,0
IT,2019-08-01,34,0
IT,2019-08-02,22,0
IT,2019-08-03,25,0
IT,2019-08-04,16,0
IT,2019-08-05,21,0
IT,2019-08-06,15,0
IT,2019-08-07,18,0
IT,2019-08-08,19,0
IT,2019-08-09,17,0
IT,2019-08-10,21,0
IT,2019-08-11,17,0
IT,2019-08-12,12,0
IT,2019-08-13,19,0
IT,2019-08-14,21,0
IT,2019-08-15,10,0
IT,2019-08-16,15,0
IT,2019-08-17,17,0
IT,2019-08-18,10,0
IT,2019-08-19,15,0
IT,2019-08-20,12,0
IT,2019-08-21,21,0
IT,2019-08-22,19,0
IT,2019-08-23,10,0
IT,2019-08-24,16,0
IT,2019-08-25,11,0
IT,2019-08-26,21,0
IT,2019-08-27,20,0
IT,2019-08-28,23,0
IT,2019-08-29,14,0
IT,2019-08-30,15,0
IT,2019-08-31,13,0
IT,2019-09-01,11,0
IT,2019-09-02,17,0
IT,2019-09-03,20,0
IT,2019-09-04,16,0
IT,2019-09-05,15,0
IT,2019-09-06,11,0
IT,2019-09-07,15,0
IT,2019-09-08,12,0
IT,2019-09-09,18,0
IT,2019-09-10,17,0
IT,2019-09-11,18,0
IT,2019-09-12,20,0
IT,2019-09-13,19,0
IT,2019-09-14,14,0
IT,2019-09-15,19,0
IT,2019-09-16,16,0
IT,2019-09-17,16,0
IT,2019-09-18,19,0
IT,2019-09-19,13,0
IT,2019-09-20,19,0
IT,2019-09-21,20,0
IT,2019-09-22,18,0
IT,2019-09-23,15,0
IT,2019-09-24,23,0
IT,2019-09-25,21,0
IT,2019-09-26,21,0
IT,2019-09-27,25,0
IT,2019-09-28,20,0
IT,2019-09-29,14,0
IT,2019-09-30,17,0
IT,2019-10-01,24,0
IT,2019-10-02,22,0
IT,2019-10-03,17,0
IT,2019-10-04,16,0
IT,2019-10-05,25,0
IT,2019-10-06,18,0
IT,2019-10-07,24,0
IT,2019-10-08,19,0
IT,2019-10-09,16,0
IT,2019-10-10,26,0
IT,2019-10-11,22,0
IT,2019-10-12,13,0
IT,2019-10-13,16,0
IT,2019-10-14,16,0
IT,2019-10-15,20,0
IT,2019-10-16,16,0
IT,2019-10-17,25,0
IT,2019-10-18,21,0
IT,2019-10-19,18,0
IT,2019-10-20,19,0
IT,2019-10-21,10,0
IT,2019-10-22,21,0
IT,2019-10-23,22,0
IT,2019-10-24,12,0
IT,2019-10-25,21,0
IT,2019-10-26,25,0
IT,2019-10-27,15,0
IT,2019-10-28,23,0
IT,2019-10-29,22,0
IT,2019-10-30,19,0
IT,2019-10-31,27,0
IT,2019-11-01,13,0
IT,2019-11-02,15,0
IT,2019-11-03,14,0
IT,2019-11-04,17,0
IT,2019-11-05,17,0
IT,2019-11-06,20,0
IT,2019-11-07,25,0
IT,2019-11-08,21,0
IT,2019-11-09,21,0
IT,2019-11-10,11,0
IT,2019-11-11,15,0
IT,2019-11-12,18,0
IT,2019-11-13,17,0
IT,2019-11-14,16,0
IT,2019-11-15,17,0
IT,2019-11-16,10,0
IT,2019-11-17,16,0
IT,2019-11-18,23,0
IT,2019-11-19,15,0
IT,2019-11-20,28,0
IT,2019-11-21,29,0
IT,2019-11-22,25,0
IT,2019-11-23,13,0
IT,2019-11-24,14,0
IT,2019-11-25,19,0
IT,2019-11-26,23,0
IT,2019-11-27,19,0
IT,2019-11-28,17,0
IT,2019-11-29,29,0
IT,2019-11-30,22,0
IT,2019-12-01,16,0
IT,2019-12-02,24,0
IT,2019-12-03,21,0
IT,2019-12-04,16,0
IT,2019-12-05,28,0
IT,2019-12-06,19,0
IT,2019-12-07,19,0
IT,2019-12-08,15,0
IT,2019-12-09,26,0
IT,2019-12-10,31,0
IT,2019-12-11,19,0
IT,2019-12-12,27,0
IT,2019-12-13,20,0
IT,2019-12-14,22,0
IT,2019-12-15,14,0
IT,2019-12-16,16,0
IT,2019-12-17,21,0
IT,2019-12-18,31,0
IT,2019-12-19,21,0
IT,2019-12-20,18,0
IT,2019-12-21,21,0
IT,2019-12-22,11,0
IT,2019-12-23,18,0
IT,2019-12-24,27,0
IT,2019-12-25,8,0
IT,2019-12-26,11,0
IT,2019-12-27,24,0
IT,2019-12-28,23,0
IT,2019-12-29,10,0
IT,2019-12-30,16,0
IT,2019-12-31,25,0
IT,2020-01-01,6,0
IT,2020-01-02,16,0
IT,2020-01-03,19,0
IT,2020-01-04,15,0
IT,2020-01-05,14,0
IT,2020-01-06,7,0
IT,2020-01-07,13,0
IT,2020-01-08,18,0
IT,2020-01-09,17,0
IT,2020-01-10,12,0
IT,2020-01-11,9,0
IT,2020-01-12,17,0
IT,2020-01-13,15,0
IT,2020-01-14,18,0
IT,2020-01-15,16,0
IT,2020-01-16,17,0
IT,2020-01-17,12,0
IT,2020-01-18,14,0
IT,2020-01-19,16,0
IT,2020-01-20,19,0
IT,2020-01-21,21,0
IT,2020-01-22,17,0
IT,2020-01-23,16,0
IT,2020-01-24,18,0
IT,2020-01-25,14,0
IT,2020-01-26,12,0
IT,2020-01-27,19,0
IT,2020-01-28,11,0
IT,2020-01-29,25,0
IT,2020-01-30,21,0
IT,2020-01-31,21,3
IT,2020-02-01,16,0
IT,2020-02-02,20,0
IT,2020-02-03,14,0
IT,2020-02-04,25,0
IT,2020-02-05,8,0
IT,2020-02-06,23,0
IT,2020-02-07,18,0
IT,2020-02-08,13,0
IT,2020-02-09,16,0
IT,2020-02-10,15,0
IT,2020-02-11,16,0
IT,2020-02-12,19,0
IT,2020-02-13,20,0
IT,2020-02-14,17,0
IT,2020-02-15,15,0
IT,2020-02-16,22,0
IT,2020-02-17,20,0
IT,2020-02-18,28,0
IT,2020-02-19,20,0
IT,2020-02-20,11,0
IT,2020-02-21,22,0
IT,2020-02-22,22,14
IT,2020-02-23,15,62
IT,2020-02-24,20,53
IT,2020-02-25,21,97
IT,2020-02-26,17,93
IT,2020-02-27,17,78
IT,2020-02-28,17,250
IT,2020-02-29,22,238
IT,2020-03-01,10,240
IT,2020-03-02,12,561
IT,2020-03-03,16,347
IT,2020-03-04,26,466
IT,2020-03-05,17,587
IT,2020-03-06,15,769
IT,2020-03-07,19,778
IT,2020-03-08,14,1247
IT,2020-03-09,22,1492
IT,2020-03-10,24,1797
IT,2020-03-11,25,977
IT,2020-03-12,17,2313
IT,2020-03-13,18,2651
IT,2020-03-14,14,2547
IT,2020-03-15,17,3497
IT,2020-03-16,21,2823
IT,2020-03-17,21,4000
IT,2020-03-18,17,3526
IT,2020-03-19,18,4207
IT,2020-03-20,28,5322
IT,2020-03-21,14,5986
IT,2020-03-22,12,6557
IT,2020-03-23,15,5560
IT,2020-03-24,12,4789
IT,2020-03-25,16,5249
IT,2020-03-26,16,5210
IT,2020-03-27,22,6153
IT,2020-03-28,19,5959
IT,2020-03-29,17,5974
IT,2020-03-30,14,5217
IT,2020-03-31,19,4050
IT,2020-04-01,15,4053
IT,2020-04-02,16,4782
IT,2020-04-03,19,4668
IT,2020-04-04,17,4585
IT,2020-04-05,10,4805
IT,2020-04-06,19,4316
IT,2020-04-07,15,3599
IT,2020-04-08,20,3039
IT,2020-04-09,23,3836
IT,2020-04-10,23,4204
IT,2020-04-11,14,3951
IT,2020-04-12,10,4694
IT,2020-04-13,5,4092
IT,2020-04-14,13,3153
IT,2020-04-15,16,2972
IT,2020-04-16,12,2667
IT,2020-04-17,14,3786
IT,2020-04-18,15,3493
IT,2020-04-19,12,3491
IT,2020-04-20,18,3047
IT,2020-04-21,13,2256
IT,2020-04-22,15,2729
IT,2020-04-23,16,3370
IT,2020-04-24,17,2646
IT,2020-04-25,13,3021
IT,2020-04-26,11,2357
IT,2020-04-27,23,2324
IT,2020-04-28,20,1739
IT,2020-04-29,12,2091
IT,2020-04-30,24,2086
IT,2020-05-01,7,1872
IT,2020-05-02,15,1965
IT,2020-05-03,14,1900
IT,2020-05-04,15,1389
IT,2020-05-05,22,1221
IT,2020-05-06,17,1075
IT,2020-05-07,16,1444
IT,2020-05-08,18,1401
IT,2020-05-09,18,1327
IT,2020-05-10,13,1083
IT,2020-05-11,15,802
IT,2020-05-12,15,744
IT,2020-05-13,22,1402
IT,2020-05-14,20,888
IT,2020-05-15,14,992
IT,2020-05-16,14,789
IT,2020-05-17,16,875
IT,2020-05-18,16,675
IT,2020-05-19,25,451
IT,2020-05-20,16,813
IT,2020-05-21,19,665
IT,2020-05-22,20,642
IT,2020-05-23,19,652
IT,2020-05-24,8,669
IT,2020-05-25,18,531
IT,2020-05-26,15,300
IT,2020-05-27,17,397
IT,2020-05-28,18,584
IT,2020-05-29,15,593
IT,2020-05-30,11,516
IT,2020-05-31,16,416
IT,2020-06-01,17,355
IT,2020-06-02,8,178
IT,2020-06-03,21,318
IT,2020-06-04,16,321
IT,2020-06-05,20,177
IT,2020-06-06,16,518
IT,2020-06-07,10,270
IT,2020-06-08,12,197
IT,2020-06-09,18,280
IT,2020-06-10,22,283
IT,2020-06-11,18,202
IT,2020-06-12,14,379
IT,2020-06-13,11,163
IT,2020-06-14,12,346
IT,2020-06-15,17,338
IT,2020-06-16,19,301
IT,2020-06-17,15,210
IT,2020-06-18,26,328
IT,2020-06-19,21,331
IT,2020-06-20,11,-148
IT,2020-06-21,14,264
IT,2020-06-22,20,224
IT,2020-06-23,19,221
IT,2020-06-24,15,113
IT,2020-06-25,24,577
IT,2020-06-26,17,296
IT,2020-06-27,12,255
IT,2020-06-28,8,175
IT,2020-06-29,18,174
IT,2020-06-30,26,126
IT,2020-07-01,24,142
IT,2020-07-02,21,182
IT,2020-07-03,22,201
IT,2020-07-04,14,223
IT,2020-07-05,16,235
IT,2020-07-06,19,192
IT,2020-07-07,29,208
IT,2020-07-08,16,137
IT,2020-07-09,21,193
IT,2020-07-10,24,214
IT,2020-07-11,10,276
IT,2020-07-12,20,188
IT,2020-07-13,16,234
IT,2020-07-14,22,169
IT,2020-07-15,9,114
IT,2020-07-16,25,162
IT,2020-07-17,20,230
IT,2020-07-18,18,231
IT,2020-07-19,20,249
IT,2020-07-20,17,218
IT,2020-07-21,20,190
IT,2020-07-22,13,128
IT,2020-07-23,15,280
IT,2020-07-24,22,306
IT,2020-07-25,11,252
IT,2020-07-26,13,274
IT,2020-07-27,17,254
IT,2020-07-28,28,168
IT,2020-07-29,18,202
IT,2020-07-30,14,288
IT,2020-07-31,19,382
IT,2020-08-01,19,379
IT,2020-08-02,10,295
IT,2020-08-03,25,238
IT,2020-08-04,19,159
IT,2020-08-05,19,190
IT,2020-08-06,17,384
IT,2020-08-07,24,401
IT,2020-08-08,17,552
IT,2020-08-09,14,347
IT,2020-08-10,16,463
IT,2020-08-11,21,259
IT,2020-08-12,25,412
IT,2020-08-13,42,476
IT,2020-08-14,15,522
IT,2020-08-15,10,574
IT,2020-08-16,11,629
IT,2020-08-17,15,477
IT,2020-08-18,18,320
IT,2020-08-19,16,401
IT,2020-08-20,11,642
IT,2020-08-21,17,840
IT,2020-08-22,22,947
IT,2020-08-23,9,1071
IT,2020-08-24,11,1209
IT,2020-08-25,12,953
IT,2020-08-26,16,876
IT,2020-08-27,21,1366
IT,2020-08-28,17,1409
IT,2020-08-29,15,1460
IT,2020-08-30,14,1444
IT,2020-08-31,13,1365
IT,2020-09-01,14,996
IT,2020-09-02,20,975
IT,2020-09-03,23,1326
IT,2020-09-04,33,1397
IT,2020-09-05,12,1732
IT,2020-09-06,12,1694
IT,2020-09-07,14,1296
IT,2020-09-08,23,1150
IT,2020-09-09,19,1369
IT,2020-09-10,17,1430
IT,2020-09-11,14,1597
IT,2020-09-12,17,1616
IT,2020-09-13,14,1501
IT,2020-09-14,17,1456
IT,2020-09-15,22,1008
IT,2020-09-16,19,1229
IT,2020-09-17,19,1452
IT,2020-09-18,14,1583
IT,2020-09-19,19,1907
IT,2020-09-20,13,1637
IT,2020-09-21,18,1587
IT,2020-09-22,24,1350
IT,2020-09-23,17,1391
IT,2020-09-24,13,1640
IT,2020-09-25,16,1786
IT,2020-09-26,12,1912
IT,2020-09-27,12,1869
IT,2020-09-28,22,1766
IT,2020-09-29,17,1494
IT,2020-09-30,18,1647
IT,2020-10-01,21,1850
IT,2020-10-02,12,2548
IT,2020-10-03,10,2499
IT,2020-10-04,13,2843
IT,2020-10-05,22,2578
IT,2020-10-06,16,2257
IT,2020-10-07,19,2677
IT,2020-10-08,15,3677
IT,2020-10-09,20,4458
IT,2020-10-10,20,5372
IT,2020-10-11,22,5724
IT,2020-10-12,9,5456
IT,2020-10-13,21,4619
IT,2020-10-14,14,5898
IT,2020-10-15,15,7332
IT,2020-10-16,20,8803
IT,2020-10-17,18,10009
IT,2020-10-18,14,10925
IT,2020-10-19,23,11705
IT,2020-10-20,15,9337
IT,2020-10-21,20,10871
IT,2020-10-22,23,15199
IT,2020-10-23,19,16078
IT,2020-10-24,19,19143
IT,2020-10-25,12,19640
IT,2020-10-26,16,21273
IT,2020-10-27,18,17007
IT,2020-10-28,22,21989
IT,2020-10-29,15,24988
IT,2020-10-30,19,26829
IT,2020-10-31,20,31079
IT,2020-11-01,18,31756
IT,2020-11-02,13,29905
IT,2020-11-03,23,22253
IT,2020-11-04,30,28241
IT,2020-11-05,25,30548
IT,2020-11-06,23,34502
IT,2020-11-07,12,37802
IT,2020-11-08,13,39809
IT,2020-11-09,17,32614
IT,2020-11-10,22,25269
IT,2020-11-11,20,35090
IT,2020-11-12,20,32961
IT,2020-11-13,20,37977
IT,2020-11-14,16,40902
IT,2020-11-15,6,37249
IT,2020-11-16,17,33977
IT,2020-11-17,20,27352
IT,2020-11-18,18,32191
IT,2020-11-19,25,34280
IT,2020-11-20,23,36176
IT,2020-11-21,15,37239
IT,2020-11-22,11,34764
IT,2020-11-23,20,28337
IT,2020-11-24,18,22927
IT,2020-11-25,16,23227
IT,2020-11-26,20,25852
IT,2020-11-27,25,29001
IT,2020-11-28,19,28342
IT,2020-11-29,13,26315
IT,2020-11-30,20,20646
IT,2020-12-01,18,16376
IT,2020-12-02,24,19347
IT,2020-12-03,15,20709
IT,2020-12-04,20,23219
IT,2020-12-05,15,24110
IT,2020-12-06,13,21052
IT,2020-12-07,19,18887
IT,2020-12-08,17,13679
IT,2020-12-09,19,14837
IT,2020-12-10,23,12755
IT,2020-12-11,19,16998
CY,2018-01-01,0,0
CY,2018-01-02,0,0
CY,2018-01-03,0,0
CY,2018-01-04,0,0
CY,2018-01-05,2,0
CY,2018-01-06,1,0
CY,2018-01-07,0,0
CY,2018-01-08,1,0
CY,2018-01-09,0,0
CY,2018-01-10,1,0
CY,2018-01-11,0,0
CY,2018-01-12,2,0
CY,2018-01-13,2,0
CY,2018-01-14,0,0
CY,2018-01-15,1,0
CY,2018-01-16,1,0
CY,2018-01-17,0,0
CY,2018-01-18,0,0
CY,2018-01-19,5,0
CY,2018-01-20,0,0
CY,2018-01-21,0,0
CY,2018-01-22,1,0
CY,2018-01-23,0,0
CY,2018-01-24,1,0
CY,2018-01-25,0,0
CY,2018-01-26,0,0
CY,2018-01-27,1,0
CY,2018-01-28,0,0
CY,2018-01-29,1,0
CY,2018-01-30,0,0
CY,2018-01-31,0,0
CY,2018-02-01,1,0
CY,2018-02-02,1,0
CY,2018-02-03,1,0
CY,2018-02-04,1,0
CY,2018-02-05,0,0
CY,2018-02-06,0,0
CY,2018-02-07,3,0
CY,2018-02-08,0,0
CY,2018-02-09,2,0
CY,2018-02-10,2,0
CY,2018-02-11,1,0
CY,2018-02-12,2,0
CY,2018-02-13,0,0
CY,2018-02-14,2,0
CY,2018-02-15,0,0
CY,2018-02-16,1,0
CY,2018-02-17,0,0
CY,2018-02-18,2,0
CY,2018-02-19,1,0
CY,2018-02-20,0,0
CY,2018-02-21,1,0
CY,2018-02-22,1,0
CY,2018-02-23,1,0
CY,2018-02-24,1,0
CY,2018-02-25,2,0
CY,2018-02-26,0,0
CY,2018-02-27,0,0
CY,2018-02-28,0,0
CY,2018-03-01,0,0
CY,2018-03-02,2,0
CY,2018-03-03,0,0
CY,2018-03-04,0,0
CY,2018-03-05,0,0
CY,2018-03-06,4,0
CY,2018-03-07,0,0
CY,2018-03-08,1,0
CY,2018-03-09,0,0
CY,2018-03-10,0,0
CY,2018-03-11,1,0
CY,2018-03-12,0,0
CY,2018-03-13,0,0
CY,2018-03-14,2,0
CY,2018-03-15,1,0
CY,2018-03-16,0,0
CY,2018-03-17,0,0
CY,2018-03-18,0,0
CY,2018-03-19,1,0
CY,2018-03-20,0,0
CY,2018-03-21,0,0
CY,2018-03-22,0,0
CY,2018-03-23,3,0
CY,2018-03-24,2,0
CY,2018-03-25,1,0
CY,2018-03-26,2,0
CY,2018-03-27,0,0
CY,2018-03-28,0,0
CY,2018-03-29,0,0
CY,2018-03-30,0,0
CY,2018-03-31,1,0
CY,2018-04-01,2,0
CY,2018-04-02,2,0
CY,2018-04-03,0,0
CY,2018-04-04,1,0
CY,2018-04-05,0,0
CY,2018-04-06,0,0
CY,2018-04-07,2,0
CY,2018-04-08,0,0
CY,2018-04-09,0,0
CY,2018-04-10,0,0
CY,2018-04-11,1,0
CY,2018-04-12,2,0
CY,2018-04-13,0,0
CY,2018-04-14,1,0
CY,2018-04-15,1,0
CY,2018-04-16,1,0
CY,2018-04-17,1,0
CY,2018-04-18,0,0
CY,2018-04-19,0,0
CY,2018-04-20,4,0
CY,2018-04-21,1,0
CY,2018-04-22,3,0
CY,2018-04-23,1,0
CY,2018-04-24,0,0
CY,2018-04-25,1,0
CY,2018-04-26,2,0
CY,2018-04-27,2,0
CY,2018-04-28,1,0
CY,2018-04-29,1,0
CY,2018-04-30,1,0
CY,2018-05-01,1,0
CY,2018-05-02,1,0
CY,2018-05-03,0,0
CY,2018-05-04,1,0
CY,2018-05-05,0,0
CY,2018-05-06,1,0
CY,2018-05-07,0,0
CY,2018-05-08,1,0
CY,2018-05-09,0,0
CY,2018-05-10,1,0
CY,2018-05-11,1,0
CY,2018-05-12,2,0
CY,2018-05-13,0,0
CY,2018-05-14,1,0
CY,2018-05-15,1,0
CY,2018-05-16,1,0
CY,2018-05-17,1,0
CY,2018-05-18,0,0
CY,2018-05-19,1,0
CY,2018-05-20,2,0
CY,2018-05-21,1,0
CY,2018-05-22,0,0
CY,2018-05-23,1,0
CY,2018-05-24,1,0
CY,2018-05-25,0,0
CY,2018-05-26,3,0
CY,2018-05-27,1,0
CY,2018-05-28,1,0
CY,2018-05-29,0,0
CY,2018-05-30,1,0
CY,2018-05-31,0,0
CY,2018-06-01,2,0
CY,2018-06-02,0,0
CY,2018-06-03,1,0
CY,2018-06-04,2,0
CY,2018-06-05,3,0
CY,2018-06-06,0,0
CY,2018-06-07,2,0
CY,2018-06-08,1,0
CY,2018-06-09,1,0
CY,2018-06-10,0,0
CY,2018-06-11,0,0
CY,2018-06-12,0,0
CY,2018-06-13,1,0
CY,2018-06-14,1,0
CY,2018-06-15,0,0
CY,2018-06-16,1,0
CY,2018-06-17,0,0
CY,2018-06-18,0,0
CY,2018-06-19,0,0
CY,2018-06-20,1,0
CY,2018-06-21,2,0
CY,2018-06-22,1,0
CY,2018-06-23,1,0
CY,2018-06-24,0,0
CY,2018-06-25,0,0
CY,2018-06-26,1,0
CY,2018-06-27,0,0
CY,2018-06-28,1,0
CY,2018-06-29,3,0
CY,2018-06-30,0,0
CY,2018-07-01,1,0
CY,2018-07-02,1,0
CY,2018-07-03,1,0
CY,2018-07-04,0,0
CY,2018-07-05,1,0
CY,2018-07-06,1,0
CY,2018-07-07,1,0
CY,2018-07-08,0,0
CY,2018-07-09,1,0
CY,2018-07-10,1,0
CY,2018-07-11,1,0
CY,2018-07-12,2,0
CY,2018-07-13,3,0
CY,2018-07-14,1,0
CY,2018-07-15,1,0
CY,2018-07-16,1,0
CY,2018-07-17,2,0
CY,2018-07-18,2,0
CY,2018-07-19,0,0
CY,2018-07-20,1,0
CY,2018-07-21,1,0
CY,2018-07-22,1,0
CY,2018-07-23,1,0
CY,2018-07-24,1,0
CY,2018-07-25,0,0
CY,2018-07-26,3,0
CY,2018-07-27,1,0
CY,2018-07-28,1,0
CY,2018-07-29,2,0
CY,2018-07-30,0,0
CY,2018-07-31,1,0
CY,2018-08-01,1,0
CY,2018-08-02,1,0
CY,2018-08-03,0,0
CY,2018-08-04,0,0
CY,2018-08-05,1,0
CY,2018-08-06,2,0
CY,2018-08-07,0,0
CY,2018-08-08,0,0
CY,2018-08-09,1,0
CY,2018-08-10,0,0
CY,2018-08-11,1,0
CY,2018-08-12,0,0
CY,2018-08-13,0,0
CY,2018-08-14,1,0
CY,2018-08-15,0,0
CY,2018-08-16,1,0
CY,2018-08-17,0,0
CY,2018-08-18,2,0
CY,2018-08-19,1,0
CY,2018-08-20,0,0
CY,2018-08-21,2,0
CY,2018-08-22,0,0
CY,2018-08-23,1,0
CY,2018-08-24,2,0
CY,2018-08-25,0,0
CY,2018-08-26,0,0
CY,2018-08-27,1,0
CY,2018-08-28,0,0
CY,2018-08-29,3,0
CY,2018-08-30,1,0
CY,2018-08-31,1,0
CY,2018-09-01,2,0
CY,2018-09-02,0,0
CY,2018-09-03,1,0
CY,2018-09-04,1,0
CY,2018-09-05,0,0
CY,2018-09-06,1,0
CY,2018-09-07,0,0
CY,2018-09-08,0,0
CY,2018-09-09,1,0
CY,2018-09-10,1,0
CY,2018-09-11,1,0
CY,2018-09-12,0,0
CY,2018-09-13,1,0
CY,2018-09-14,1,0
CY,2018-09-15,1,0
CY,2018-09-16,1,0
CY,2018-09-17,3,0
CY,2018-09-18,3,0
CY,2018-09-19,1,0
CY,2018-09-20,2,0
CY,2018-09-21,0,0
CY,2018-09-22,1,0
CY,2018-09-23,1,0
CY,2018-09-24,1,0
CY,2018-09-25,1,0
CY,2018-09-26,1,0
CY,2018-09-27,1,0
CY,2018-09-28,0,0
CY,2018-09-29,1,0
CY,2018-09-30,1,0
CY,2018-10-01,0,0
CY,2018-10-02,0,0
CY,2018-10-03,0,0
CY,2018-10-04,0,0
CY,2018-10-05,1,0
CY,2018-10-06,1,0
CY,2018-10-07,0,0
CY,2018-10-08,0,0
CY,2018-10-09,0,0
CY,2018-10-10,1,0
CY,2018-10-11,0,0
CY,2018-10-12,3,0
CY,2018-10-13,0,0
CY,2018-10-14,2,0
CY,2018-10-15,1,0
CY,2018-10-16,1,0
CY,2018-10-17,0,0
CY,2018-10-18,2,0
CY,2018-10-19,1,0
CY,2018-10-20,0,0
CY,2018-10-21,1,0
CY,2018-10-22,0,0
CY,2018-10-23,0,0
CY,2018-10-24,1,0
CY,2018-10-25,0,0
CY,2018-10-26,0,0
CY,2018-10-27,0,0
CY,2018-10-28,2,0
CY,2018-10-29,0,0
CY,2018-10-30,1,0
CY,2018-10-31,1,0
CY,2018-11-01,1,0
CY,2018-11-02,1,0
CY,2018-11-03,0,0
CY,2018-11-04,0,0
CY,2018-11-05,1,0
CY,2018-11-06,0,0
CY,2018-11-07,1,0
CY,2018-11-08,1,0
CY,2018-11-09,1,0
CY,2018-11-10,0,0
CY,2018-11-11,1,0
CY,2018-11-12,1,0
CY,2018-11-13,0,0
CY,2018-11-14,0,0
CY,2018-11-15,2,0
CY,2018-11-16,0,0
CY,2018-11-17,1,0
CY,2018-11-18,0,0
CY,2018-11-19,0,0
CY,2018-11-20,0,0
CY,2018-11-21,1,0
CY,2018-11-22,2,0
CY,2018-11-23,0,0
CY,2018-11-24,0,0
CY,2018-11-25,1,0
CY,2018-11-26,0,0
CY,2018-11-27,1,0
CY,2018-11-28,0,0
CY,2018-11-29,1,0
CY,2018-11-30,2,0
CY,2018-12-01,1,0
CY,2018-12-02,2,0
CY,2018-12-03,0,0
CY,2018-12-04,1,0
CY,2018-12-05,2,0
CY,2018-12-06,0,0
CY,2018-12-07,0,0
CY,2018-12-08,0,0
CY,2018-12-09,1,0
CY,2018-12-10,0,0
CY,2018-12-11,0,0
CY,2018-12-12,1,0
CY,2018-12-13,0,0
CY,2018-12-14,1,0
CY,2018-12-15,2,0
CY,2018-12-16,1,0
CY,2018-12-17,0,0
CY,2018-12-18,2,0
CY,2018-12-19,2,0
CY,2018-12-20,1,0
CY,2018-12-21,1,0
CY,2018-12-22,1,0
CY,2018-12-23,1,0
CY,2018-12-24,0,0
CY,2018-12-25,0,0
CY,2018-12-26,0,0
CY,2018-12-27,0,0
CY,2018-12-28,0,0
CY,2018-12-29,1,0
CY,2018-12-30,2,0
CY,2018-12-31,3,0
CY,2019-01-01,0,0
CY,2019-01-02,0,0
CY,2019-01-03,1,0
CY,2019-01-04,0,0
CY,2019-01-05,1,0
CY,2019-01-06,2,0
CY,2019-01-07,0,0
CY,2019-01-08,2,0
CY,2019-01-09,1,0
CY,2019-01-10,2,0
CY,2019-01-11,0,0
CY,2019-01-12,0,0
CY,2019-01-13,2,0
CY,2019-01-14,0,0
CY,2019-01-15,0,0
CY,2019-01-16,0,0
CY,2019-01-17,0,0
CY,2019-01-18,1,0
CY,2019-01-19,0,0
CY,2019-01-20,3,0
CY,2019-01-21,1,0
CY,2019-01-22,0,0
CY,2019-01-23,0,0
CY,2019-01-24,0,0
CY,2019-01-25,3,0
CY,2019-01-26,2,0
CY,2019-01-27,1,0
CY,2019-01-28,0,0
CY,2019-01-29,0,0
CY,2019-01-30,0,0
CY,2019-01-31,0,0
CY,2019-02-01,0,0
CY,2019-02-02,2,0
CY,2019-02-03,0,0
CY,2019-02-04,0,0
CY,2019-02-05,0,0
CY,2019-02-06,0,0
CY,2019-02-07,1,0
CY,2019-02-08,1,0
CY,2019-02-09,0,0
CY,2019-02-10,1,0
CY,2019-02-11,0,0
CY,2019-02-12,0,0
CY,2019-02-13,0,0
CY,2019-02-14,1,0
CY,2019-02-15,0,0
CY,2019-02-16,1,0
CY,2019-02-17,1,0
CY,2019-02-18,2,0
CY,2019-02-19,0,0
CY,2019-02-20,1,0
CY,2019-02-21,2,0
CY,2019-02-22,0,0
CY,2019-02-23,1,0
CY,2019-02-24,1,0
CY,2019-02-25,1,0
CY,2019-02-26,0,0
CY,2019-02-27,0,0
CY,2019-02-28,3,0
CY,2019-03-01,0,0
CY,2019-03-02,0,0
CY,2019-03-03,1,0
CY,2019-03-04,0,0
CY,2019-03-05,2,0
CY,2019-03-06,1,0
CY,2019-03-07,0,0
CY,2019-03-08,3,0
CY,2019-03-09,2,0
CY,2019-03-10,3,0
CY,2019-03-11,0,0
CY,2019-03-12,1,0
CY,2019-03-13,3,0
CY,2019-03-14,0,0
CY,2019-03-15,0,0
CY,2019-03-16,1,0
CY,2019-03-17,1,0
CY,2019-03-18,0,0
CY,2019-03-19,1,0
CY,2019-03-20,2,0
CY,2019-03-21,1,0
CY,2019-03-22,0,0
CY,2019-03-23,0,0
CY,2019-03-24,1,0
CY,2019-03-25,0,0
CY,2019-03-26,0,0
CY,2019-03-27,0,0
CY,2019-03-28,0,0
CY,2019-03-29,0,0
CY,2019-03-30,1,0
CY,2019-03-31,0,0
CY,2019-04-01,1,0
CY,2019-04-02,0,0
CY,2019-04-03,1,0
CY,2019-04-04,1,0
CY,2019-04-05,1,0
CY,2019-04-06,1,0
CY,2019-04-07,1,0
CY,2019-04-08,0,0
CY,2019-04-09,0,0
CY,2019-04-10,2,0
CY,2019-04-11,1,0
CY,2019-04-12,0,0
CY,2019-04-13,1,0
CY,2019-04-14,0,0
CY,2019-04-15,0,0
CY,2019-04-16,1,0
CY,2019-04-17,0,0
CY,2019-04-18,0,0
CY,2019-04-19,4,0
